puma12,puma22,stab,PUMA12name,PUMA22name,pop20,afact,AFACT2
5151206,5109500,VA,"James City, York Counties, Williamsburg & Poquoson Cities","James City, York Counties, Williamsburg & Poquoson Cities",174789,0.9696,0.9921
5151206,5170000,VA,"James City, York Counties, Williamsburg & Poquoson Cities",Newport News City,5426,0.0301,0.0291
5151215,5104101,VA,"Hanover, Powhatan, Goochland, New Kent, King William & Charles City Counties",Chesterfield County (East)--James River Region,891,0.0042,0.0077
5151215,5108501,VA,"Hanover, Powhatan, Goochland, New Kent, King William & Charles City Counties","King William, New Kent, Charles City & Eastern Hanover Counties",99021,0.4649,0.9756
5151215,5108701,VA,"Hanover, Powhatan, Goochland, New Kent, King William & Charles City Counties","Henrico County (South & East)--Highland Springs, East Highland Park & Glen Allen",1369,0.0064,0.0091
5151215,5108702,VA,"Hanover, Powhatan, Goochland, New Kent, King William & Charles City Counties","Henrico County (West)--Tuckahoe, Short Pump & Wyndham",3945,0.0185,0.0214
5151215,5110901,VA,"Hanover, Powhatan, Goochland, New Kent, King William & Charles City Counties",Thomas Jefferson Planning District Commission (South & East),1451,0.0068,0.0121
5151215,5114501,VA,"Hanover, Powhatan, Goochland, New Kent, King William & Charles City Counties","Goochland, Powhatan & Western Hanover Counties",106306,0.4991,0.9565
5151224,5108501,VA,"Henrico County (South & East)--Highland Springs, East Highland Park & Glen Allen","King William, New Kent, Charles City & Eastern Hanover Counties",2416,0.0158,0.0238
5151224,5108701,VA,"Henrico County (South & East)--Highland Springs, East Highland Park & Glen Allen","Henrico County (South & East)--Highland Springs, East Highland Park & Glen Allen",148246,0.9694,0.9887
5151224,5114501,VA,"Henrico County (South & East)--Highland Springs, East Highland Park & Glen Allen","Goochland, Powhatan & Western Hanover Counties",2190,0.0143,0.0197
5151224,5176001,VA,"Henrico County (South & East)--Highland Springs, East Highland Park & Glen Allen",Richmond City (North & West),15,0.0001,0.0001
5151224,5176002,VA,"Henrico County (South & East)--Highland Springs, East Highland Park & Glen Allen",Richmond City (South & East),61,0.0004,0.0005
5151225,5108702,VA,"Henrico County (West)--Tuckahoe, Short Pump & Wyndham","Henrico County (West)--Tuckahoe, Short Pump & Wyndham",180273,0.9944,0.9777
5151225,5114501,VA,"Henrico County (West)--Tuckahoe, Short Pump & Wyndham","Goochland, Powhatan & Western Hanover Counties",961,0.0053,0.0086
5151225,5176001,VA,"Henrico County (West)--Tuckahoe, Short Pump & Wyndham",Richmond City (North & West),63,0.0003,0.0005
5151235,5104101,VA,Richmond City,Chesterfield County (East)--James River Region,23,0.0001,0.0002
5151235,5108701,VA,Richmond City,"Henrico County (South & East)--Highland Springs, East Highland Park & Glen Allen",323,0.0014,0.0022
5151235,5108702,VA,Richmond City,"Henrico County (West)--Tuckahoe, Short Pump & Wyndham",163,0.0007,0.0009
5151235,5176001,VA,Richmond City,Richmond City (North & West),115459,0.5158,0.9992
5151235,5176002,VA,Richmond City,Richmond City (South & East),107894,0.482,0.9715
5151244,5106100,VA,Prince William County (North & West)--Linton Hall & Gainesville,Rappahannock-Rapidan Regional Commission,270,0.002,0.0015
5151244,5115301,VA,Prince William County (North & West)--Linton Hall & Gainesville,Prince William County (North & West)--Linton Hall & Gainesville,135939,0.9925,0.999
5151244,5115302,VA,Prince William County (North & West)--Linton Hall & Gainesville,Prince William County (Northeast),747,0.0055,0.0045
5151244,5168701,VA,Prince William County (North & West)--Linton Hall & Gainesville,"Manassas, Manassas Park Cities & Prince William County (Central)--Buckhall & Sudley",12,0.0001,0.0001
5151245,5115301,VA,"Manassas, Manassas Park Cities & Prince William County (Central)--Buckhall & Sudley",Prince William County (North & West)--Linton Hall & Gainesville,54,0.0004,0.0004
5151245,5168701,VA,"Manassas, Manassas Park Cities & Prince William County (Central)--Buckhall & Sudley","Manassas, Manassas Park Cities & Prince William County (Central)--Buckhall & Sudley",135069,0.9996,0.9999
5151246,5115302,VA,"Prince William County (Southeast)--Dale City, Lake Ridge & Woodbridge",Prince William County (Northeast),165582,0.6126,0.9955
5151246,5115303,VA,"Prince William County (Southeast)--Dale City, Lake Ridge & Woodbridge",Prince William County (East),104708,0.3874,1
5151255,5151000,VA,Alexandria City,Alexandria City,158516,1,0.994
5155001,5155001,VA,Chesapeake City (Northeast),Chesapeake City (Northeast),110932,0.8969,1
5155001,5174001,VA,Chesapeake City (Northeast),Portsmouth & Northern Chesapeake Cities,12450,0.1007,0.1128
5155001,5181002,VA,Chesapeake City (Northeast),Virginia Beach City (Central),299,0.0024,0.0017
5155002,5155002,VA,Chesapeake City (South & West),Chesapeake City (South & West),126040,1,1
5159301,5101301,VA,"Fairfax County (East Central)--Annandale, West Falls Church & Baileys Crossroads",Arlington County (North),559,0.0037,0.0047
5159301,5105907,VA,"Fairfax County (East Central)--Annandale, West Falls Church & Baileys Crossroads","Fairfax County (East Central)--Annandale, West Falls Church & Baileys Crossroads",148807,0.9927,0.9966
5159301,5161001,VA,"Fairfax County (East Central)--Annandale, West Falls Church & Baileys Crossroads",Fairfax County (Northeast)--McLean & Idylwood,537,0.0036,0.0044
5159302,5105908,VA,"Fairfax County (Southeast)--Woodlawn, Rose Hill & Mount Vernon","Fairfax County (Southeast)--Woodlawn, Rose Hill & Mount Vernon",130639,0.9928,1
5159302,5151000,VA,"Fairfax County (Southeast)--Woodlawn, Rose Hill & Mount Vernon",Alexandria City,951,0.0072,0.006
5159303,5105904,VA,Fairfax County (Central) & Fairfax City--Burke,"Fairfax County (North Central)--Vienna Town, Oakton & Fair Oaks (East)",233,0.0014,0.0018
5159303,5105905,VA,Fairfax County (Central) & Fairfax City--Burke,Fairfax County (Southwest)--Centreville (Southeast) & Lorton,49,0.0003,0.0005
5159303,5105906,VA,Fairfax County (Central) & Fairfax City--Burke,"Fairfax County (South Central)--Springfield (South), West Springfield & Franconia",539,0.0033,0.005
5159303,5160001,VA,Fairfax County (Central) & Fairfax City--Burke,Fairfax County (Central)--Fairfax City & Burke,160436,0.9949,1
5159304,5105905,VA,Fairfax County (Southwest)--Centreville (Southeast) & Lorton,Fairfax County (Southwest)--Centreville (Southeast) & Lorton,107280,0.9944,0.9995
5159304,5105906,VA,Fairfax County (Southwest)--Centreville (Southeast) & Lorton,"Fairfax County (South Central)--Springfield (South), West Springfield & Franconia",603,0.0056,0.0056
5159305,5105904,VA,"Fairfax County (North Central)--Vienna Town, Oakton & Fair Oaks (East)","Fairfax County (North Central)--Vienna Town, Oakton & Fair Oaks (East)",125741,1,0.9934
5159306,5105906,VA,"Fairfax County (South Central)--Springfield (South), West Springfield & Franconia","Fairfax County (South Central)--Springfield (South), West Springfield & Franconia",106290,1,0.9894
5159307,5105902,VA,Fairfax County (Northwest)--Reston (North) & Franklin Farm,Fairfax County (Northwest)--Reston (North) & Franklin Farm,173278,0.9834,1
5159307,5105904,VA,Fairfax County (Northwest)--Reston (North) & Franklin Farm,"Fairfax County (North Central)--Vienna Town, Oakton & Fair Oaks (East)",600,0.0034,0.0047
5159307,5110701,VA,Fairfax County (Northwest)--Reston (North) & Franklin Farm,Loudoun County (Northeast)--Sterling & Ashburn (Northeast/Ashburn Village),2323,0.0132,0.02
5159308,5101301,VA,Fairfax County (Northeast)--McLean & Idylwood,Arlington County (North),336,0.0027,0.0028
5159308,5105907,VA,Fairfax County (Northeast)--McLean & Idylwood,"Fairfax County (East Central)--Annandale, West Falls Church & Baileys Crossroads",502,0.0041,0.0034
5159308,5110701,VA,Fairfax County (Northeast)--McLean & Idylwood,Loudoun County (Northeast)--Sterling & Ashburn (Northeast/Ashburn Village),1872,0.0152,0.0161
5159308,5161001,VA,Fairfax County (Northeast)--McLean & Idylwood,Fairfax County (Northeast)--McLean & Idylwood,120406,0.978,0.9951
5159309,5105901,VA,Fairfax County (West Central)--Centreville (North & West) & Chantilly (South & West),Fairfax County (West Central)--Centreville (North & West) & Chantilly (South & West) PUM,112830,1,0.9975
5300100,5320501,WA,5300100,"Walla Walla, Benton (Outer) & Franklin (Outer) Counties",169,0.9713,0.0014
5300100,5327500,WA,5300100,"Whitman, Asotin, Adams, Lincoln, Columbia & Garfield Counties",5,0.0287,0
5301316,5324100,WA,5301316,"Lewis, Klickitat & Skamania Counties",5,1,0
5310100,5327301,WA,Whatcom County--Bellingham City,"Whatcom County (Outer)--Lynden, Ferndale & Blaine Cities",112935,0.498,0.9992
5310100,5327302,WA,Whatcom County--Bellingham City,Whatcom County (South)--Greater Bellingham City,113822,0.502,1
5310200,5320700,WA,"Skagit, Island & San Juan Counties",Chelan & Douglas Counties,1,0,0
5310200,5322900,WA,"Skagit, Island & San Juan Counties",Island & San Juan Counties,104645,0.4463,1
5310200,5325701,WA,"Skagit, Island & San Juan Counties",Skagit County,129462,0.5522,0.9995
5310200,5326101,WA,"Skagit, Island & San Juan Counties",Snohomish County (North)--Marysville & Arlington Cities,263,0.0011,0.0017
5310200,5327301,WA,"Skagit, Island & San Juan Counties","Whatcom County (Outer)--Lynden, Ferndale & Blaine Cities",90,0.0004,0.0008
5310300,5320700,WA,Chelan & Douglas Counties,Chelan & Douglas Counties,121620,0.9977,0.9968
5310300,5322500,WA,Chelan & Douglas Counties,Grant & Kittitas Counties,95,0.0008,0.0007
5310300,5325701,WA,Chelan & Douglas Counties,Skagit County,61,0.0005,0.0005
5310300,5326500,WA,Chelan & Douglas Counties,"Stevens, Okanogan, Pend Oreille & Ferry Counties",121,0.001,0.0011
5310400,5320700,WA,"Stevens, Okanogan, Pend Oreille & Ferry Counties",Chelan & Douglas Counties,21,0.0002,0.0002
5310400,5326301,WA,"Stevens, Okanogan, Pend Oreille & Ferry Counties",Spokane County (Outer)--Cheney City,202,0.0019,0.0017
5310400,5326500,WA,"Stevens, Okanogan, Pend Oreille & Ferry Counties","Stevens, Okanogan, Pend Oreille & Ferry Counties",108767,0.998,0.9967
5310501,5326304,WA,Spokane County (North Central)--Spokane City (North),Spokane County (North Central)--Spokane City (North),137380,1,1
5310502,5326301,WA,Spokane County (South Central)--Spokane City (South),Spokane County (Outer)--Cheney City,435,0.0033,0.0037
5310502,5326302,WA,Spokane County (South Central)--Spokane City (South),Spokane County (East Central)--Greater Spokane Valley City,242,0.0018,0.0017
5310502,5326303,WA,Spokane County (South Central)--Spokane City (South),Spokane County (South Central)--Spokane City (South),131517,0.9949,0.9528
5310503,5326302,WA,Spokane County (East Central)--Greater Spokane Valley City,Spokane County (East Central)--Greater Spokane Valley City,146099,0.9972,0.9972
5310503,5326303,WA,Spokane County (East Central)--Greater Spokane Valley City,Spokane County (South Central)--Spokane City (South),405,0.0028,0.0029
5310504,5326301,WA,Spokane County (Outer)--Cheney City,Spokane County (Outer)--Cheney City,116792,0.9472,0.9946
5310504,5326302,WA,Spokane County (Outer)--Cheney City,Spokane County (East Central)--Greater Spokane Valley City,163,0.0013,0.0011
5310504,5326303,WA,Spokane County (Outer)--Cheney City,Spokane County (South Central)--Spokane City (South),6104,0.0495,0.0442
5310504,5326500,WA,Spokane County (Outer)--Cheney City,"Stevens, Okanogan, Pend Oreille & Ferry Counties",240,0.0019,0.0022
5310600,5320501,WA,"Whitman, Asotin, Adams, Lincoln, Columbia & Garfield Counties","Walla Walla, Benton (Outer) & Franklin (Outer) Counties",23,0.0002,0.0002
5310600,5322500,WA,"Whitman, Asotin, Adams, Lincoln, Columbia & Garfield Counties",Grant & Kittitas Counties,29,0.0003,0.0002
5310600,5327500,WA,"Whitman, Asotin, Adams, Lincoln, Columbia & Garfield Counties","Whitman, Asotin, Adams, Lincoln, Columbia & Garfield Counties",107653,0.9995,0.9969
5310701,5320501,WA,"Benton & Franklin Counties--Pasco, Richland (North) & West Richland Cities","Walla Walla, Benton (Outer) & Franklin (Outer) Counties",338,0.0027,0.0029
5310701,5320502,WA,"Benton & Franklin Counties--Pasco, Richland (North) & West Richland Cities",Benton County (East Central)--Kennewick & Richland (South) Cities,277,0.0022,0.0022
5310701,5320503,WA,"Benton & Franklin Counties--Pasco, Richland (North) & West Richland Cities","Franklin & Benton Counties--Pasco, Richland (North) & West Richland Cities",124378,0.9951,0.9948
5310702,5320502,WA,Benton County (East Central)--Kennewick & Richland (South) Cities,Benton County (East Central)--Kennewick & Richland (South) Cities,123909,0.9974,0.9978
5310702,5320503,WA,Benton County (East Central)--Kennewick & Richland (South) Cities,"Franklin & Benton Counties--Pasco, Richland (North) & West Richland Cities",324,0.0026,0.0026
5310703,5320501,WA,"Walla Walla, Benton (Outer) & Franklin (Outer) Counties","Walla Walla, Benton (Outer) & Franklin (Outer) Counties",116435,0.9925,0.9952
5310703,5320503,WA,"Walla Walla, Benton (Outer) & Franklin (Outer) Counties","Franklin & Benton Counties--Pasco, Richland (North) & West Richland Cities",322,0.0027,0.0026
5310703,5324100,WA,"Walla Walla, Benton (Outer) & Franklin (Outer) Counties","Lewis, Klickitat & Skamania Counties",8,0.0001,0.0001
5310703,5327500,WA,"Walla Walla, Benton (Outer) & Franklin (Outer) Counties","Whitman, Asotin, Adams, Lincoln, Columbia & Garfield Counties",288,0.0025,0.0027
5310703,5327701,WA,"Walla Walla, Benton (Outer) & Franklin (Outer) Counties",Yakima County (Outer)--Sunnyside & Grandview Cities,257,0.0022,0.002
5310800,5320700,WA,Grant & Kittitas Counties,Chelan & Douglas Counties,230,0.0016,0.0019
5310800,5322500,WA,Grant & Kittitas Counties,Grant & Kittitas Counties,143289,0.9981,0.9988
5310800,5327500,WA,Grant & Kittitas Counties,"Whitman, Asotin, Adams, Lincoln, Columbia & Garfield Counties",39,0.0003,0.0004
5310901,5327701,WA,Yakima County (Central)--Greater Yakima City,Yakima County (Outer)--Sunnyside & Grandview Cities,197,0.0015,0.0016
5310901,5327702,WA,Yakima County (Central)--Greater Yakima City,Yakima County (Central)--Greater Yakima City,129575,0.9985,0.9982
5310902,5320501,WA,Yakima County (Outer)--Sunnyside & Grandview Cities,"Walla Walla, Benton (Outer) & Franklin (Outer) Counties",30,0.0002,0.0003
5310902,5324100,WA,Yakima County (Outer)--Sunnyside & Grandview Cities,"Lewis, Klickitat & Skamania Counties",83,0.0007,0.0007
5310902,5327701,WA,Yakima County (Outer)--Sunnyside & Grandview Cities,Yakima County (Outer)--Sunnyside & Grandview Cities,126459,0.9973,0.9963
5310902,5327702,WA,Yakima County (Outer)--Sunnyside & Grandview Cities,Yakima County (Central)--Greater Yakima City,229,0.0018,0.0018
5311000,5320501,WA,"Lewis, Klickitat & Skamania Counties","Walla Walla, Benton (Outer) & Franklin (Outer) Counties",1,0,0
5311000,5321500,WA,"Lewis, Klickitat & Skamania Counties","Cowlitz, Pacific, & Wahkiakum Counties",74,0.0006,0.0005
5311000,5324100,WA,"Lewis, Klickitat & Skamania Counties","Lewis, Klickitat & Skamania Counties",115737,0.9969,0.9899
5311000,5325304,WA,"Lewis, Klickitat & Skamania Counties","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",34,0.0003,0.0003
5311000,5326701,WA,"Lewis, Klickitat & Skamania Counties",Thurston County (Outer),254,0.0022,0.0022
5311101,5321103,WA,Clark County (Southwest)--Vancouver City (West & Central),Clark County (Southwest)--Vancouver City (West & Central),121133,0.9987,0.9999
5311101,5321104,WA,Clark County (Southwest)--Vancouver City (West & Central),Clark County (West Central)--Salmon Creek & Hazel Dell,156,0.0013,0.0012
5311102,5321103,WA,Clark County (West Central)--Salmon Creek & Hazel Dell,Clark County (Southwest)--Vancouver City (West & Central),15,0.0001,0.0001
5311102,5321104,WA,Clark County (West Central)--Salmon Creek & Hazel Dell,Clark County (West Central)--Salmon Creek & Hazel Dell,126353,0.9999,0.9986
